Origin,Destination,Travel Time,Kilometers
212,110,21.0992603,21.08374528
212,328,21.40999534,19.77773573
212,516,22.02774734,16.12519441
212,419,22.24412114,21.8891111
212,450,22.38182054,16.66394822
212,522,23.44381052,24.52754831
212,604,23.54274651,18.92628606
212,394,23.593531,20.55364548
212,457,23.92580036,23.37479041
212,117,24.56172729,24.93868856
212,984,25.85392331,21.21479255
218,218,0,0
218,605,4.039307963,2.231053638
218,891,4.081029581,2.318644187
218,999,4.173537781,1.874919824
218,383,4.732584995,2.280958458
218,455,4.793265369,2.749338154
218,479,4.959634548,3.138188002
218,488,5.460322801,3.064238654
218,478,5.972287557,4.699194462
218,0,6.562369271,3.598052248
218,461,7.024097412,5.708519126
218,426,7.296098259,6.531439429
218,316,7.503596995,3.777338633
218,515,7.567567944,4.794754488
218,415,7.628072535,6.6302457
218,532,7.892998158,4.763251402
218,408,8.783400855,5.401749311
218,473,8.861652281,7.078897451
218,602,9.043785873,4.886908218
218,252,9.080964659,7.894636041
218,682,9.106230635,5.172782994
218,497,9.111014515,5.159106155
218,264,9.472344012,8.266934544
218,158,9.522750197,5.864886512
218,437,9.682792679,7.349253247
218,982,9.714161655,6.013881086
218,278,10.66859083,7.954693666
218,405,11.09524768,9.156440082
218,203,11.15400563,9.914966305
218,499,11.1997426,5.300620308
218,168,11.742259,5.384901331
218,516,12.18393535,7.462701299
218,223,12.19735432,11.48036561
218,450,12.53800855,8.001455108
218,214,12.90767977,9.015043042
218,328,12.95924975,13.01779106
218,412,13.05555957,11.91203051
218,604,13.07475567,9.131160692
218,490,13.3650597,10.3277385
218,248,13.39860221,10.19024788
218,451,13.46096159,7.277307844
218,212,13.59720356,9.170254623
218,423,13.79098445,10.56947882
218,436,14.1527533,6.970554665
218,192,14.25630022,9.733642063
218,178,14.41647683,10.58313711
218,750,14.84144206,14.50486583
218,464,14.85056855,7.014296108
218,394,14.98284441,9.835230161
218,457,15.47505477,16.61484574
218,477,15.67581028,8.614603289
218,801,16.01757406,13.14949017
218,984,17.24323671,10.49637723
218,533,17.32971763,13.70732294
218,190,17.44656062,16.49455492
218,275,17.82944762,13.69786973
218,438,21.04016646,18.22985742
218,971,21.54606247,19.39272561
218,181,22.4754514,19.86014833
218,161,22.89858647,20.19793933
218,301,23.32417572,19.82612882
218,292,24.59872618,21.17108645
218,509,25.76671329,23.63929912
218,150,25.88638235,23.69255891
218,981,26.32773433,26.53202552
218,258,26.61260027,24.25254101
218,424,26.91255783,26.73356781
218,179,26.95855356,22.62991506
218,110,27.62009424,27.34103942
218,419,28.76495508,28.14640524
218,522,29.96464446,30.78484246
218,117,31.08256124,31.1959827
248,248,0,0
248,212,1.86718888,0.820983294
248,423,2.151891663,1.329701379
248,436,2.45877972,1.571625866
248,490,2.831577539,1.402830789
248,477,2.875296905,1.767239063
248,464,3.401760761,1.96834331
248,801,3.755275302,2.689636649
248,451,5.161989361,3.223892296
248,168,5.899670213,3.361104658
248,533,6.166762372,4.523365951
248,499,6.996344697,3.793827888
248,275,7.3699634,5.033526681
248,602,8.573532762,5.058611472
248,192,8.737107911,4.770252182
248,214,10.00590789,5.414921746
248,438,11.33753357,8.514210526
248,488,11.42280502,8.074564183
248,497,11.55171337,6.577028394
248,532,11.6692859,6.023873094
248,682,11.7565577,6.655948837
248,455,11.84315955,8.465501171
248,605,11.8880408,8.460364927
248,515,12.18148211,6.136675959
248,383,13.24246239,9.24998439
248,971,13.43434631,11.56199581
248,301,13.62154283,10.11048193
248,278,13.64899822,7.580358677
248,479,13.84941097,6.366610895
248,461,13.92682176,7.03722899
248,181,14.36373524,12.02941852
248,178,14.42578645,8.195308089
248,437,14.47123699,7.834885901
248,218,14.56254923,10.98168145
248,161,14.78687031,12.36720953
248,891,15.2096508,11.53603555
248,478,15.46955636,12.46017264
248,223,16.19762038,9.28983597
248,252,16.29423839,9.126265245
248,292,16.48701002,13.34035665
248,999,16.49850156,12.27882019
248,0,16.75470587,12.26016912
248,426,16.79336706,14.2924176
248,415,17.12534133,14.39122388
248,412,17.5549439,11.11776479
248,509,17.65499713,15.80856932
248,150,17.77466619,15.86182911
248,264,18.09728767,10.47508657
248,750,18.13879225,12.01906924
248,981,18.21601817,18.70129572
248,473,18.35892108,14.83987563
248,258,18.50088411,16.42181121
248,316,18.63210063,14.23537263
248,424,18.80084167,18.90283801
248,179,18.8468374,14.79918526
248,190,19.04132244,12.57264139
248,110,19.50837808,19.51030962
248,408,19.67373604,15.06527593
248,158,20.41308539,15.52841313
248,405,20.59251648,16.91741826
248,982,20.60449684,15.6774077
248,203,20.65127443,17.67594448
248,419,20.65323892,20.31567544
248,522,21.8529283,22.95411265
248,328,22.12491641,13.60447135
248,117,22.97084508,23.3652529
248,516,23.07427054,17.12622792
248,450,23.42834374,17.66498173
248,604,24.58926972,19.92731957
248,394,24.64005421,21.55467899
248,457,24.64072144,17.20152603
248,984,26.90044651,22.21582606
190,190,0,0
190,750,3.520441657,2.041465857
190,412,6.163962734,3.768646862
190,328,6.334483001,4.014316527
190,223,6.724229097,4.138178824
190,178,7.163338565,4.699348344
190,457,9.408883131,6.490297784
190,278,10.44884688,6.708623341
190,214,11.05832631,7.041049545
190,203,11.24159608,9.014822057
190,192,11.57937607,7.690810882
190,405,11.65677247,8.969357083
190,264,11.67464193,9.02857488
190,252,11.8839121,9.452983175
190,437,12.27915922,7.707659909
190,438,13.22492785,8.836040483
190,426,14.34088633,12.28623557
190,451,14.35717695,9.464825703
190,415,14.6728606,12.38504184
190,497,14.69429894,9.45081861
190,533,14.71943122,9.688666127
190,532,14.86018934,9.635558354
190,682,14.89914327,9.529739053
190,515,14.99250623,9.913813088
190,275,15.04027895,9.604284535
190,801,15.05748238,9.885089411
190,461,15.6876937,10.09837794
190,478,15.86639922,13.71202186
190,473,15.90644035,12.83369359
190,477,16.28226944,10.82066446
190,891,16.89234635,14.64302157
190,0,16.93376918,13.70614377
190,316,17.33584794,13.98274641
190,158,17.66067474,13.73880971
190,301,17.72996874,11.5663465
190,464,17.75066146,11.55104032
190,982,17.8520862,13.88780428
190,423,17.92047214,12.09988432
190,999,18.17423641,15.43970895
190,248,18.20306559,12.43360492
190,408,18.33154516,15.09656675
190,436,18.41709276,12.43389524
190,479,18.54525423,14.19112897
190,490,18.69705236,12.3489265
190,218,19.14967029,16.60421789
190,602,19.57067674,11.80473795
190,212,19.80709717,13.04562952
190,516,19.95675281,16.00540625
190,605,20.2627065,17.04842421
190,488,20.59696349,17.66836807
190,394,21.00640831,15.85460701
190,455,21.01731802,18.05930506
190,499,21.23918122,12.41258409
190,168,21.36139869,12.48091616
190,383,22.06708899,18.51860597
190,971,22.322839,24.54891588
190,984,23.16903655,16.2980646
190,450,23.41735561,17.68454562
190,181,23.58944628,24.99087777
190,161,24.01258135,25.32866877
190,604,24.83658388,20.28226964
190,509,24.94197419,25.45511545
190,150,25.06164325,25.50837523
190,981,25.50299523,28.34784184
190,292,25.71272106,26.30181589
190,258,25.78786117,26.06835734
190,424,26.08781873,28.54938413
190,110,26.79535514,29.15685575
190,179,27.15908232,27.04835664
190,419,27.94021598,29.96222156
190,522,29.13990537,32.60065878
190,117,30.25782214,33.01179903
223,223,0,0
223,412,0.968897508,0.494910401
223,178,3.104909945,1.762113667
223,750,4.822804072,2.864672109
223,328,5.233866719,2.991128629
223,203,5.556190993,3.194965422
223,278,6.682664059,3.930668416
223,405,6.965747859,3.814060606
223,264,6.983617319,3.873278404
223,190,7.005356678,4.138178824
223,252,7.192887495,4.297686699
223,214,7.902441755,4.574848987
223,457,7.946770658,6.66506311
223,437,8.512976402,4.929704984
223,426,9.649861718,7.130939093
223,192,9.887779056,5.581913789
223,415,9.981835994,7.229745365
223,497,10.92811612,6.672863685
223,478,11.17537461,8.556725387
223,473,11.21541574,7.678397115
223,532,11.39937276,7.291428211
223,682,11.43832669,7.185608909
223,461,11.46689115,8.003113479
223,515,11.53168966,7.569682945
223,891,12.20132174,9.487725091
223,0,12.24274458,8.550847298
223,451,12.34861336,7.187562154
223,316,12.64482333,8.827449934
223,450,12.71336202,7.976202049
223,158,12.96965013,8.583513231
223,982,13.16106159,8.732507805
223,999,13.4832118,10.28441247
223,408,13.52683816,8.933088258
223,516,13.59208365,8.24354679
223,479,13.85422962,9.035832497
223,394,13.99133938,9.385779204
223,602,14.10925044,8.413421754
223,477,14.23582972,8.1222014
223,801,14.34408539,8.809150063
223,218,14.45864568,11.44892141
223,464,14.88207233,8.413873596
223,605,15.57168189,11.89312773
223,248,15.77869337,9.329468067
223,488,15.90593888,12.5130716
223,436,15.99272054,9.32975839
223,984,16.25173168,10.04692628
223,455,16.32629341,12.90400859
223,533,16.81192826,10.79310754
223,604,17.1750762,11.00193673
223,423,17.20707515,11.02394498
223,383,17.37606438,13.36330949
223,490,17.98365537,11.27298715
223,275,18.01512929,11.30326827
223,438,18.26732596,11.6334467
223,212,19.09370018,11.96969017
223,499,20.19526145,12.8021228
223,168,20.6480017,11.40497681
223,971,22.19631196,29.70852284
223,181,23.46291925,30.15048473
223,301,23.61777599,15.20631273
223,161,23.88605431,30.48827574
223,509,24.81544716,30.61472241
223,150,24.93511621,30.6679822
223,981,25.3764682,33.50744881
223,292,25.58619403,31.46142286
223,258,25.66133414,31.2279643
223,424,25.9612917,33.70899109
223,110,26.66882811,34.31646271
223,179,27.03255528,32.2079636
223,419,27.81368895,35.12182852
223,522,29.01337833,37.76026574
223,117,30.13129511,38.17140599
214,214,0,0
214,192,3.117804811,1.375887038
214,451,5.609073755,2.755470541
214,497,5.660091787,3.09229334
214,278,5.733633194,2.782049988
214,682,5.864936118,3.171213783
214,178,6.510421424,3.3969994
214,532,6.627414266,3.478323252
214,437,6.936783645,3.503527819
214,515,7.322349441,3.932887894
214,477,7.801656361,4.123934569
214,461,8.271560791,4.196085717
214,223,8.282255354,4.491527281
214,252,8.378873366,4.327956557
214,464,8.447898973,4.415606765
214,248,9.344520009,5.331201236
214,602,9.471545884,4.762605428
214,801,9.498104623,5.70762956
214,436,9.55854718,5.331491559
214,412,9.571599931,5.055109601
214,750,10.15544828,5.956414051
214,264,10.18192265,5.676777881
214,478,10.22877066,5.881974291
214,479,10.5225116,5.276503624
214,212,10.94855159,5.943225837
214,203,11.00787973,6.234828061
214,190,11.05797847,6.509986202
214,499,11.36716181,5.370128126
214,426,11.42144072,6.241835884
214,405,11.43504225,6.386021736
214,423,11.46689314,6.429394455
214,168,11.48937929,5.438460195
214,891,11.69494978,7.188162715
214,415,11.75341499,6.340642156
214,533,11.96594749,7.691587034
214,490,12.17609755,6.734032025
214,328,12.52619036,7.542369235
214,999,12.97683985,7.984850097
214,473,12.98699474,6.789293907
214,275,13.16914852,8.201747764
214,0,13.25268749,7.314375763
214,218,13.34849055,7.974627358
214,438,13.42134519,8.531926198
214,488,13.55205012,7.736301815
214,455,13.97240465,8.127238804
214,605,14.0172859,8.12210256
214,316,14.41640233,7.938346725
214,457,15.04199538,11.13942392
214,383,15.37170749,8.911722023
214,408,15.45803774,8.768250028
214,158,16.19738708,9.231387229
214,982,16.38879854,9.380381803
214,516,18.4101385,10.49463257
214,450,18.50527696,11.35184856
214,301,18.77179522,12.10479223
214,971,21.11575038,16.55247628
214,181,22.04513931,17.01989899
214,161,22.46827437,17.35769
214,292,24.16841409,18.33083712
214,604,24.34849276,17.07429659
214,394,24.39927725,18.70165601
214,509,25.3364012,20.79904979
214,150,25.45607025,20.85230958
214,981,25.89742224,23.69177619
214,258,26.18228818,21.41229168
214,424,26.48224574,23.89331848
214,179,26.52824147,19.78966573
214,984,26.65966955,19.36280308
214,110,27.18978215,24.50079009
214,419,28.33464299,25.30615591
214,522,29.53433237,27.94459313
214,117,30.65224915,28.35573337
252,252,0,0
252,264,2.600719317,1.337684848
252,437,2.924197536,1.156114333
252,278,3.631937404,1.75908807
252,405,4.336870707,2.455427247
252,203,5.241404535,3.010109892
252,426,6.224310112,3.731395139
252,415,6.556284388,3.83020141
252,461,6.686462367,3.470913851
252,178,6.692522046,3.576353749
252,497,6.696533577,3.278953424
252,532,6.862423977,3.463693168
252,682,6.901377908,3.357873867
252,515,6.994740871,3.741947902
252,223,7.349249909,4.590623298
252,478,7.749823006,5.157181433
252,473,7.789864134,4.278853161
252,214,7.822812869,4.416762669
252,412,8.207455157,5.022288202
252,328,8.245946441,6.139817259
252,158,8.466318877,4.885897824
252,982,8.657730334,5.034892398
252,891,8.775770132,6.088181136
252,0,8.817192969,5.151303344
252,408,9.023506901,5.235472852
252,316,9.219271726,5.427905979
252,192,9.80815017,5.423827471
252,602,9.889770652,5.21087772
252,999,10.0576602,6.884868518
252,750,10.12813875,7.626892028
252,479,10.20700578,5.27692986
252,516,10.64871455,6.144312356
252,457,10.76175146,9.736871942
252,450,10.87019827,7.058170178
252,218,11.03309408,8.049377456
252,394,11.67494299,8.475091452
252,451,11.96361823,6.595651054
252,605,12.14613029,8.49358378
252,488,12.48038727,9.113527644
252,499,12.59614606,6.393569976
252,190,12.73325732,9.616581115
252,455,12.9007418,9.504464633
252,168,13.13866245,6.477850998
252,984,13.93533529,9.136238524
252,383,13.95051278,9.963765539
252,477,14.15620084,7.964115081
252,604,14.2317071,8.902702294
252,464,14.414459,7.134144745
252,436,15.39384043,7.613906003
252,248,15.69906448,9.171381748
252,801,16.18844998,9.755569992
252,212,16.94802374,8.27542917
252,423,17.82143761,10.26957497
252,490,18.53064202,10.57421254
252,533,18.79418973,11.80534097
252,275,19.99739075,12.3155017
252,438,20.24958742,12.64568013
252,971,25.01129276,32.78033167
252,181,26.27790005,33.22229356
252,161,26.70103512,33.56008457
252,301,26.88836786,31.45601342
252,509,27.63042796,33.68653124
252,150,27.75009702,33.73979103
252,981,28.191449,36.57925764
252,292,28.40117483,34.53323169
252,258,28.47631494,34.29977313
252,424,28.7762725,36.78079993
252,110,29.48380891,37.38827154
252,179,29.84753609,35.27977243
252,419,30.62866975,38.19363736
252,522,31.82835913,40.83207457
252,117,32.94627591,41.24321482
264,264,0,0
264,252,2.577000543,1.337684848
264,405,2.89110122,1.462101995
264,203,4.481683131,2.441945186
264,437,4.76611657,2.496984569
264,278,5.751914725,3.102424988
264,223,6.589528505,4.022458592
264,426,6.892263653,4.051494261
264,415,7.224237929,4.150300532
264,158,7.417784358,4.107815108
264,412,7.447733753,4.454123496
264,328,7.486225037,5.571652553
264,982,7.609195816,4.256809682
264,408,7.974972382,4.457390135
264,461,8.101966161,4.392534049
264,497,8.146418138,4.215086912
264,532,8.290030518,4.576679594
264,178,8.311959648,4.506851717
264,682,8.351262469,4.294007355
264,515,8.422347413,4.854934328
264,473,8.457817676,4.598952283
264,478,8.6135764,5.767293637
264,450,9.199336477,5.723941463
264,750,9.368417349,7.058727322
264,0,9.485146511,5.471402466
264,516,9.600180031,5.36622964
264,891,9.639523526,6.698293341
264,316,9.887225268,5.748005102
264,214,9.94279019,5.760099587
264,457,10.00203006,9.168707236
264,394,10.0040812,7.140862737
264,999,10.92141359,7.494980722
264,479,11.09663156,5.956387665
264,602,11.30527445,6.132497918
264,218,11.89684747,8.659489661
264,192,11.92812749,6.767164389
264,190,11.97353591,9.04841641
264,984,12.2644735,7.802009809
264,605,13.00988368,9.103695985
264,604,13.18317258,8.124619578
264,488,13.34414067,9.723639848
264,455,13.7644952,10.11457684
264,499,14.01164985,7.315190174
264,451,14.08359555,7.938987972
264,168,14.55416625,7.399471196
264,383,14.81426617,10.57387774
264,477,16.27617816,9.307452
264,464,16.72219376,8.47038087
264,436,16.96466054,8.98512453
264,212,18.51884385,9.646647697
264,248,18.95033633,10.46242045
264,801,19.5892577,10.7880356
264,490,19.8096192,16.15262128
264,423,20.23554395,16.3943616
264,533,22.49713746,13.52885425
264,275,23.70033849,14.03901498
264,438,24.00863853,16.03539207
264,971,24.25157136,32.21216697
264,181,25.51817865,32.65412885
264,161,25.94131371,32.99191986
264,301,26.12864645,30.88784872
264,509,26.87070656,33.11836653
264,150,26.99037561,33.17162632
264,981,27.4317276,36.01109293
264,292,27.64145343,33.96506698
264,258,27.71659354,33.73160842
264,424,28.0165511,36.21263522
264,110,28.72408751,36.82010683
264,179,29.08781469,34.71160773
264,419,29.86894835,37.62547265
264,522,31.06863773,40.26390987
264,117,32.18655451,40.67505011
258,258,0,0
258,179,1.992734034,0.975792667
258,150,2.991249978,1.180210888
258,424,3.283189442,1.82275996
258,509,4.766952575,3.156400482
258,292,5.020308137,2.736712119
258,981,5.55158264,4.031846053
258,161,5.605088868,3.21481874
258,971,6.285918456,5.98736935
258,181,6.496105223,3.772350804
258,110,6.843942553,4.840859956
258,419,7.988803392,5.646225771
258,522,9.547846625,8.041550974
258,117,10.6657634,8.452691222
258,301,12.15392002,8.968534751
258,438,14.76087952,12.62949379
258,275,14.97458962,13.2697033
258,533,15.34053999,13.43193914
258,423,16.64347346,15.36205913
258,490,17.42005367,15.6111013
258,801,17.78825964,16.12303196
258,248,18.40874347,16.49713715
258,212,20.27593235,17.31812044
258,436,20.2840957,18.1119735
258,477,20.32958335,18.15017668
258,464,21.22707674,18.50869094
258,457,21.82957567,24.99350039
258,451,21.94670594,19.19607125
258,488,23.05368284,21.94218046
258,499,23.30105561,19.89599709
258,455,23.47403737,22.33311745
258,605,23.51891862,22.32798121
258,328,23.61555621,28.73384522
258,168,23.72498619,19.90145229
258,192,24.3190911,20.10046382
258,383,24.87334021,23.11760067
258,750,25.49774852,30.22091999
258,412,25.76240836,30.30932816
258,190,25.86003773,25.61451564
258,223,26.17023253,30.6217448
258,218,26.19342705,24.84929773
258,479,26.41237708,24.73109891
258,602,26.46126344,21.55163461
258,891,26.84052862,25.40365183
258,214,26.93544913,21.6058048
258,478,27.10043418,26.32778892
258,203,27.54169996,33.46816832
258,405,27.95687635,33.42270334
258,264,27.97474581,33.48192114
258,999,28.12937939,26.14643647
258,461,28.15224404,27.33711358
258,252,28.18401599,33.90632944
258,178,28.32947154,22.82103465
258,0,28.3855837,26.1277854
258,426,28.42424488,28.16003388
258,497,28.67414577,23.13299542
258,515,28.73017056,25.45751689
258,415,28.75621916,28.25884015
258,682,28.8789901,23.21191587
258,532,29.05560077,25.4260138
258,278,29.7073402,34.79482395
258,473,29.98979891,28.7074919
258,316,30.26297846,28.1029889
258,437,30.28194815,35.7673625
258,408,31.30461387,28.93289221
258,158,32.04396321,29.39602941
258,982,32.23537467,29.54502398
258,394,34.35792454,35.73640369
258,516,34.70514837,30.9938442
258,450,35.05922157,31.532598
258,604,36.22014754,33.79493585
258,984,36.52055278,36.17986128
278,278,0,0
278,437,2.777655897,1.206733664
278,252,3.592583727,1.753603664
278,178,4.695229553,2.836140535
278,214,5.138219019,2.865371694
278,264,5.395633009,3.102424988
278,497,5.587520205,2.911156912
278,532,5.753410605,3.095896657
278,682,5.792364536,2.990077355
278,515,5.885727499,3.374151391
278,203,6.383185014,3.756505301
278,223,6.467063484,3.930668416
278,461,6.580914971,3.558716242
278,426,6.635151075,3.667482991
278,405,6.798361404,3.711040327
278,415,6.967125351,3.766289263
278,192,7.123556321,3.872436497
278,412,7.325268732,4.362333319
278,473,8.200705098,4.214941014
278,478,8.410690719,4.39185171
278,602,8.768654533,4.651714981
278,479,9.085889658,4.717767121
278,0,9.228033933,5.087391197
278,451,9.27902438,5.044260079
278,328,9.440517825,6.867030342
278,750,9.465884207,6.152414778
278,316,9.63011269,5.363993832
278,891,10.23577964,6.131929574
278,190,10.3684144,6.705986929
278,408,10.6717481,6.193897135
278,158,11.26123257,6.650637964
278,982,11.45264403,6.799632538
278,477,11.47160699,6.412724107
278,499,11.47502994,5.834407237
278,999,11.51766971,6.928616956
278,218,11.91186861,7.415890855
278,457,11.95632285,10.46408502
278,168,12.01754633,5.918688259
278,488,12.11542818,7.177565312
278,464,12.1178496,6.704396303
278,455,12.53578271,7.568502301
278,605,12.58066396,7.563366057
278,248,13.01447063,7.619990774
278,436,13.22849781,7.620281097
278,516,13.44362824,7.909052496
278,801,13.50385613,8.204179018
278,450,13.66511196,8.822910318
278,383,13.93508555,8.35298552
278,394,14.46985668,10.23983159
278,212,14.61850221,8.232015375
278,423,15.13684376,8.718183993
278,490,15.84604817,9.022821563
278,533,15.971699,10.18813649
278,604,16.31094297,10.01898856
278,984,16.73024898,10.90097866
278,275,17.17490003,10.69829722
278,438,17.4270967,11.02847566
278,301,22.77754673,14.60134169
278,971,25.12150189,19.04902574
278,181,26.05089082,19.51644845
278,161,26.47402588,19.85423946
278,292,28.1741656,20.82738658
278,509,28.82499934,34.41374432
278,150,28.9446684,34.46700411
278,981,29.38602038,37.30647072
278,258,29.67088632,35.02698621
278,424,29.97084388,37.50801301
278,179,30.53399298,22.28621519
278,110,30.6783803,38.11548462
278,419,31.82324114,38.92085044
278,522,33.02293052,41.55928766
278,117,34.1408473,41.9704279
275,275,0,0
275,533,1.27899165,0.51016073
275,801,5.140249108,3.101182715
275,423,6.414059274,3.688687782
275,490,7.190639493,3.937729959
275,248,7.217674939,4.830291204
275,438,7.293697663,4.57604661
275,436,7.431702111,4.830581527
275,477,7.477189762,4.868784702
275,464,8.374683151,5.22729897
275,212,8.821706517,5.442315805
275,451,9.094312352,5.914679275
275,301,9.577706927,6.172318012
275,168,10.8725926,6.620060318
275,192,11.46669751,6.81907185
275,971,11.50982285,8.465746471
275,499,11.96926709,7.052783548
275,181,12.43921178,8.933169186
275,161,12.86234685,9.270960194
275,602,13.54645515,8.317567133
275,214,14.08305554,8.324412821
275,292,14.56248656,10.24410731
275,190,15.04212629,9.567443761
275,178,15.47707795,9.539642673
275,509,15.73047367,12.71231998
275,488,15.81070372,12.34099259
275,497,15.82175218,9.851603448
275,150,15.85014273,12.76557977
275,682,16.02659651,9.930523891
275,750,16.13724173,10.23029525
275,455,16.23105825,12.73192958
275,605,16.2759395,12.72679333
275,981,16.29149471,15.60504638
275,258,16.57636065,13.32556187
275,179,16.64194224,12.75589153
275,532,16.64220829,9.282828754
275,424,16.87631821,15.80658867
275,515,17.1544045,9.395631619
275,110,17.58385462,16.41406028
275,383,17.63036109,13.5164128
275,278,17.91903703,10.85493373
275,412,18.04118062,10.93367853
275,461,18.43322118,10.95539582
275,223,18.48675992,11.30247424
275,419,18.72871546,17.2194261
275,437,18.7412758,11.10946095
275,479,18.82233336,9.625566555
275,218,18.95044793,15.24810986
275,891,19.5975495,15.80246396
275,478,19.85745506,16.72660104
275,522,19.92840484,19.85786332
275,999,20.88640026,16.54524859
275,117,21.04632162,20.26900356
275,0,21.14260457,16.52659753
275,426,21.18126576,18.55884601
275,252,21.40782644,13.09482424
275,415,21.51324003,18.65765228
275,473,22.74681978,19.10630403
275,316,23.01999933,18.50180103
275,203,23.22840323,15.36813522
275,264,23.35751151,20.29434112
275,328,23.4501182,15.06276204
275,405,23.64357962,15.32267025
275,408,24.06163474,19.33170433
275,457,24.43682987,16.38096706
275,158,24.80098409,19.79484154
275,982,24.99239554,19.94383611
275,516,27.46216924,21.39265632
275,450,27.81624244,21.93141013
275,604,28.97716842,24.19374798
275,394,29.02795291,25.82110739
275,984,31.28834521,26.48225446
316,316,0,0
316,426,2.895242962,1.696780973
316,408,2.900658533,1.452125908
316,415,3.607000571,2.068988145
316,158,3.736302501,1.72382584
316,999,3.8556794,2.311963425
316,982,3.937665725,1.973316869
316,473,4.142586651,1.925532427
316,891,4.37299315,2.63152289
316,0,4.898947766,2.745707132
316,478,5.809111995,4.015103394
316,461,6.86092185,5.024428057
316,516,7.046134046,4.100695595
316,450,7.400207243,4.639449404
316,604,7.475785552,4.734481431
316,218,7.79809897,4.108747706
316,437,8.462690272,4.758823546
316,515,8.94679446,6.008614599
316,605,9.007147491,5.776240407
316,252,9.02176036,5.442372221
316,479,9.248260328,6.057147076
316,532,9.249166824,5.960607541
316,264,9.413139714,5.814670724
316,278,9.448488427,5.364263965
316,682,9.670743345,6.304601219
316,497,9.675527224,6.29092438
316,455,9.761104896,6.294524922
316,394,9.845043101,6.473224457
316,488,10.42816233,6.609425423
316,383,10.56113031,6.633572504
316,405,11.03604338,6.704176262
316,203,11.09480133,7.462702484
316,984,12.1054354,7.134371528
316,223,12.13815002,9.028101787
316,602,12.40645494,7.743451357
316,214,12.74450421,8.330951974
316,328,12.90004545,10.56552724
316,412,12.99635527,9.45976669
316,178,13.19637443,7.992707405
316,192,14.09312466,9.049550994
316,750,14.78223776,12.05260201
316,499,15.11283035,8.926143612
316,457,15.41585047,14.16258192
316,168,15.65534674,9.010424635
316,451,16.04128551,10.15094072
316,190,17.38735632,14.0422911
316,490,17.79210207,14.35317794
316,248,17.82564457,14.21568732
316,212,18.02424593,13.19569406
316,423,18.21802682,14.59491826
316,477,18.23386812,11.51940474
316,464,18.3817319,10.72560022
316,436,18.99808572,13.80585751
316,801,20.44461643,17.17492961
316,533,21.75676,17.73276238
316,275,22.25648999,17.72330917
316,438,25.46720883,22.25529686
316,971,25.97310484,23.41816505
316,181,26.90249377,23.88558776
316,161,27.32562883,24.22337877
316,301,27.75121809,23.85156826
316,292,29.02576855,25.19652589
316,509,30.19375566,27.66473856
316,150,30.31342472,27.71799835
316,981,30.7547767,30.55746496
316,258,31.03964264,28.27798045
316,424,31.3396002,30.75900725
316,179,31.38559593,26.6553545
316,110,32.04713661,31.36647886
316,419,33.19199745,32.17184468
316,522,34.39168683,34.81028189
316,117,35.50960361,35.22142214
328,328,0,0
328,750,3.434326782,2.036897601
328,412,4.443432943,2.380096685
328,223,4.851257122,2.692513328
328,457,5.715352764,4.260549022
328,190,6.039445346,4.026586689
328,203,6.459247546,5.550328363
328,405,6.874423937,5.504863388
328,264,6.892293397,5.564081186
328,178,7.049706571,4.123898721
328,252,7.101563573,5.98848948
328,278,8.624887787,6.876983996
328,437,9.199495741,7.849522545
328,426,9.558537796,8.821741875
328,415,9.890512072,8.920548146
328,214,10.39060785,7.508697856
328,478,11.08405069,10.24752817
328,473,11.12409182,9.369199897
328,461,11.37556722,9.69391626
328,532,11.66860988,9.321462153
328,515,11.80092677,9.599716887
328,682,11.94814221,9.438430339
328,497,11.95292609,9.4247535
328,891,12.10999782,11.17852787
328,0,12.15142065,10.24165008
328,192,12.37594515,8.515762658
328,316,12.55349941,10.51825272
328,158,12.87832621,10.27431601
328,982,13.06973767,10.42331059
328,999,13.39188788,11.97521525
328,408,13.43551424,10.62389104
328,450,13.67949602,8.713558307
328,479,13.7629057,10.72663528
328,218,14.36732176,13.13972419
328,451,14.53141321,9.687586241
328,516,14.55821765,8.980903049
328,602,14.68385381,10.87728048
328,394,14.95747338,10.12313546
328,605,15.48035797,13.58393052
328,488,15.81461496,14.20387438
328,455,16.23496949,14.59481137
328,801,16.34687173,9.873210796
328,477,16.72399582,11.05605027
328,984,17.21786568,10.78428253
328,383,17.28474046,15.05411227
328,464,17.37023843,11.34772246
328,499,17.39022921,12.05997273
328,168,17.93274561,12.14425376
328,604,18.1412102,11.73929299
328,533,18.8147146,11.85716827
328,423,19.20986148,12.08800571
328,248,19.49245494,12.42172631
328,436,19.70648211,12.42201663
328,971,19.96489407,27.30400875
328,490,19.9864417,12.33704789
328,275,20.01791563,12.367329
328,438,20.27011229,12.69750743
328,212,21.09648651,13.03375091
328,181,21.23150135,27.74597064
328,161,21.65463642,28.08376165
328,301,21.84196916,25.9796905
328,509,22.58402926,28.21020832
328,150,22.70369832,28.26346811
328,981,23.1450503,31.10293472
328,292,23.35477613,29.05690877
328,258,23.42991624,28.82345021
328,424,23.7298738,31.30447701
328,110,24.43741021,31.91194862
328,179,24.80113739,29.80344951
328,419,25.58227105,32.71731444
328,522,26.78196044,35.35575165
328,117,27.89987721,35.7668919
301,301,0,0
301,438,5.363456831,3.566493407
301,971,6.711939194,4.124775579
301,181,7.298937182,4.864351906
301,161,8.064463185,4.929989302
