ObjectID,Total_TravelTime,Total_Kilometers,Origin_School,Dest_School,,,
2813,7.356734698,4.8454197,457,223,680,,
2814,9.487910673,8.983706721,457,203,660,,
2815,9.963668498,9.177556979,457,405,862,,
2816,10.34996022,9.158191623,457,178,635,,
2817,10.34996022,9.158191623,457,252,709,,
2818,10.71061556,9.512442745,457,264,721,,
2819,10.73204895,10.51642807,457,437,894,,
2820,11.45130601,11.46793697,457,426,883,,
2821,11.61943519,10.46847559,457,278,735,,
2822,11.73731244,8.524259717,457,190,647,,
2823,12.3857714,11.86150635,457,415,872,,
2824,12.3857714,11.86150635,457,999,1456,,
2825,12.89639397,12.34941295,457,0,457,,
2826,13.01681619,10.37025716,457,984,1441,,
2827,13.57430581,17.95287621,457,509,966,,
2828,14.07720448,11.0684862,457,214,671,,
2829,14.12594637,13.78076072,457,479,936,,
2830,14.12594637,13.78076072,457,478,935,,
2831,14.34931276,11.33318309,457,394,851,,
2832,14.58267616,12.88929573,457,602,1059,,
2833,14.90444881,13.06457007,457,497,954,,
2834,15.28851137,13.10851375,457,682,1139,,
2835,15.72545187,13.69425652,457,516,973,,
2836,15.92521249,12.28367383,457,450,907,,
2837,16.15981079,13.88242566,457,408,865,,
2838,16.15981079,13.88242566,457,158,615,,
2839,16.56498095,14.736211,457,473,930,,
2840,16.81120034,13.04874033,457,604,1061,,
2841,17.0599405,15.33156953,457,316,773,,
2842,17.06741832,13.29910906,457,891,1348,,
2843,17.15592485,15.78326631,457,218,675,,
2844,17.25195729,11.57524707,457,451,908,,
2845,17.63350729,16.7678496,457,515,972,,
2846,18.32623557,17.52049609,457,455,912,,
2847,18.96493062,17.87530388,457,488,945,,
2848,19.46630682,25.21508476,457,161,618,,
2849,19.50942022,25.54039809,457,971,1428,,
2850,19.64428841,16.66521161,457,982,1439,,
2851,19.85450127,13.51369052,457,477,934,,
2852,19.85450127,13.51369052,457,801,1258,,
2853,19.89063391,23.7981633,457,301,758,,
2854,19.90222504,18.38383929,457,383,840,,
2855,19.954091,26.76811899,457,181,638,,
2856,20.03417012,27.98761845,457,981,1438,,
2857,20.27083368,26.22320845,457,292,749,,
2858,20.31959226,25.69317581,457,150,607,,
2859,20.42792843,25.91115545,457,258,715,,
2860,20.9727778,14.52206418,457,423,880,,
2861,20.97645866,28.61986226,457,424,881,,
2862,21.0750922,14.67473545,457,192,649,,
2863,21.21964299,19.10958554,457,605,1062,,
2864,21.45077847,26.49980797,457,179,636,,
2865,21.77361444,14.97450514,457,248,705,,
2866,21.83273223,15.27675974,457,533,990,,
2867,21.87691328,29.41264449,457,110,567,,
2868,21.87691328,29.41264449,457,532,989,,
2869,22.15209932,30.44914548,457,522,979,,
2870,22.66177155,15.37320535,457,490,947,,
2871,22.7818925,15.66478542,457,275,732,,
2872,22.83616223,29.84983206,457,419,876,,
2873,22.84015634,15.74537976,457,438,895,,
2874,22.91491572,15.87256792,457,464,921,,
2875,23.03646966,15.61471734,457,213,670,,
2876,23.23762383,16.06396701,457,436,893,,
2877,24.42835602,20.30265937,457,499,956,,
2878,24.43566038,18.84437079,457,168,625,,
2879,24.85395064,32.83591634,457,117,574,,
2880,31.64368355,35.86616646,457,461,918,,
2881,0,0,328,328,656,,
2882,3.331431228,1.684387452,328,412,740,,
2883,4.445600034,3.388931991,328,457,785,,
2884,4.445600034,3.388931991,328,750,1078,,
2885,4.464863128,2.157752702,328,223,551,,
2886,7.202646804,4.451215989,328,203,531,,
2887,8.302132229,6.386925583,328,405,733,,
2888,8.688423956,6.367560227,328,178,506,,
2889,8.688423956,6.367560227,328,252,580,,
2890,9.049079296,6.721811349,328,264,592,,
2891,9.070512678,7.725796671,328,437,765,,
2892,9.676836609,5.750906126,328,190,518,,
2893,9.789769742,8.677305578,328,426,754,,
2894,9.957898926,7.677844192,328,278,606,,
2895,10.72423513,9.070874949,328,415,743,,
2896,10.72423513,9.070874949,328,999,1327,,
2897,11.2348577,9.558781555,328,0,328,,
2898,12.41566821,8.277854808,328,214,542,,
2899,12.4644101,10.99012932,328,479,807,,
2900,12.4644101,10.99012932,328,478,806,,
2901,12.92113989,10.09866433,328,602,930,,
2902,13.24291255,10.27393868,328,497,825,,
2903,13.6269751,10.31788236,328,682,1010,,
2904,14.03436757,9.132737147,328,450,778,,
2905,14.0639156,10.90362512,328,516,844,,
2906,14.42171811,11.4270095,328,984,1312,,
2907,14.49827452,11.09179426,328,408,736,,
2908,14.49827452,11.09179426,328,158,486,,
2909,14.59740749,9.541636786,328,604,932,,
2910,14.90344468,11.9455796,328,473,801,,
2911,15.19148147,8.801893481,328,451,779,,
2912,15.3547033,19.97072081,328,509,837,,
2913,15.39840423,12.54093814,328,316,644,,
2914,15.40588205,10.50847767,328,891,1219,,
2915,15.49438858,12.99263491,328,218,546,,
2916,15.75421468,12.38993543,328,394,722,,
2917,15.97197102,13.9772182,328,515,843,,
2918,16.6646993,14.7298647,328,455,783,,
2919,17.30339435,15.08467249,328,488,816,,
2920,17.79402545,10.74033693,328,477,805,,
2921,17.79402545,10.74033693,328,801,1129,,
2922,18.24068877,15.59320789,328,383,711,,
2923,18.91230197,11.74871059,328,423,751,,
2924,19.01461637,11.90138185,328,192,520,,
2925,19.18849086,14.90314092,328,982,1310,,
2926,19.55810672,16.31895414,328,605,933,,
2927,19.71313861,12.20115155,328,248,576,,
2928,19.7722564,12.50340615,328,533,861,,
2929,20.60129572,12.59985176,328,490,818,,
2930,20.72141667,12.89143183,328,275,603,,
2931,20.77968051,12.97202617,328,438,766,,
2932,20.85443989,13.09921433,328,464,792,,
2933,20.97599383,12.84136375,328,213,541,,
2934,21.177148,13.29061342,328,436,764,,
2935,21.24670431,27.23292935,328,161,489,,
2936,21.2898177,27.55824269,328,971,1299,,
2937,21.67103139,25.8160079,328,301,629,,
2938,21.73448848,28.78596359,328,181,509,,
2939,21.8145676,30.00546305,328,981,1309,,
2940,22.05123116,28.24105305,328,292,620,,
2941,22.09998974,27.7110204,328,150,478,,
2942,22.20832592,27.92900004,328,258,586,,
2943,22.75685614,30.63770686,328,424,752,,
2944,22.76681976,17.51202798,328,499,827,,
2945,22.77412411,16.05373939,328,168,496,,
2946,23.23117595,28.51765256,328,179,507,,
2947,23.65731076,31.43048909,328,110,438,,
2948,23.65731076,31.43048909,328,532,860,,
2949,23.9324968,32.46699008,328,522,850,,
2950,24.61655971,31.86767665,328,419,747,,
2951,26.63434812,34.85376094,328,117,445,,
2952,29.98214728,33.07553506,328,461,789,,
2953,0,0,412,412,824,,
2954,2.325176195,0.948233721,412,223,635,,
2955,3.262043479,1.684387452,412,328,740,,
2956,4.530452815,2.76659966,412,203,615,,
2957,6.213045135,3.604039479,412,178,590,,
2958,6.213045135,3.604039479,412,252,664,,
2959,6.213114053,3.828930396,412,405,817,,
2960,6.25003355,4.883438238,412,457,869,,
2961,6.25003355,4.883438238,412,750,1162,,
2962,6.39435871,4.048519289,412,264,676,,
2963,8.221824675,4.811482278,412,190,602,,
2964,8.254459695,6.828860149,412,437,849,,
2965,8.973716759,7.780369056,412,426,838,,
2966,9.141845943,6.780907671,412,278,690,,
2967,9.908182145,8.173938428,412,415,827,,
2968,9.908182145,8.173938428,412,999,1411,,
2969,10.41880472,8.661845033,412,0,412,,
2970,10.97879828,6.645616707,412,214,626,,
2971,11.36217358,7.448120818,412,450,862,,
2972,11.64835712,10.0931928,412,479,891,,
2973,11.64835712,10.0931928,412,478,890,,
2974,11.9252135,7.857020457,412,604,1016,,
2975,12.10508691,9.201727809,412,602,1014,,
2976,12.11494309,8.762384137,412,984,1396,,
2977,12.42685956,9.377002156,412,497,909,,
2978,12.81092212,9.420945834,412,682,1094,,
2979,13.24786262,10.0066886,412,516,928,,
2980,13.68222154,10.19485774,412,408,820,,
2981,13.68222154,10.19485774,412,158,570,,
2982,13.73646953,7.862469633,412,451,863,,
2983,14.08739169,11.04864308,412,473,885,,
2984,14.46905169,11.13737428,412,394,806,,
2985,14.58235125,11.64400162,412,316,728,,
2986,14.58982907,9.611541146,412,891,1303,,
2987,14.6783356,12.09569839,412,218,630,,
2988,15.15591804,13.08028168,412,515,927,,
2989,15.84864631,13.83292818,412,455,867,,
2990,16.33901351,9.80091308,412,477,889,,
2991,16.33901351,9.80091308,412,801,1213,,
2992,16.48734137,14.18773596,412,488,900,,
2993,16.89438123,11.0479156,412,982,1394,,
2994,17.15913681,21.46522706,412,509,921,,
2995,17.42463579,14.69627137,412,383,795,,
2996,17.45729004,10.80928674,412,423,835,,
2997,17.55960444,10.96195801,412,192,604,,
2998,18.25812668,11.2617277,412,248,660,,
2999,18.31724447,11.5639823,412,533,945,,
3000,18.74205374,15.42201762,412,605,1017,,
3001,19.14628379,11.66042791,412,490,902,,
3002,19.26640474,11.95200798,412,275,687,,
3003,19.32466858,12.03260232,412,438,850,,
3004,19.39942796,12.15979048,412,464,876,,
3005,19.5209819,11.9019399,412,213,625,,
3006,19.72213607,12.35118957,412,436,848,,
3007,21.95076677,16.61509146,412,499,911,,
3008,21.95807113,15.15680287,412,168,580,,
3009,23.05113782,28.7274356,412,161,573,,
3010,23.09425122,29.05274893,412,971,1383,,
3011,23.47546491,27.31051414,412,301,713,,
3012,23.538922,30.28046984,412,181,593,,
3013,23.61900112,31.4999693,412,981,1393,,
3014,23.85566467,29.73555929,412,292,704,,
3015,23.90442326,29.20552665,412,150,562,,
3016,24.01275943,29.42350629,412,258,670,,
3017,24.56128966,32.13221311,412,424,836,,
3018,25.03560946,30.01215881,412,179,591,,
3019,25.46174427,32.92499534,412,110,522,,
3020,25.46174427,32.92499534,412,532,944,,
3021,25.73693032,33.96149633,412,522,934,,
3022,26.42099323,33.3621829,412,419,831,,
3023,28.43878163,36.34826719,412,117,529,,
3024,29.1660943,32.17859854,412,461,873,,
3025,0,0,223,223,446,,
3026,2.37882856,0.948099686,223,412,635,,
3027,4.487484984,2.157752702,223,328,551,,
3028,5.739862609,2.878541656,223,203,426,,
3029,7.422454929,3.715981475,223,178,401,,
3030,7.422454929,3.715981475,223,252,475,,
3031,7.422523847,3.940872392,223,405,628,,
3032,7.603768505,4.160461285,223,264,487,,
3033,7.927281071,4.856519548,223,457,680,,
3034,7.927281071,4.856519548,223,750,973,,
3035,9.931028992,6.159475128,223,437,660,,
3036,10.20458356,5.771667613,223,190,413,,
3037,10.57124641,6.496838355,223,278,501,,
3038,10.65028606,7.110984035,223,426,649,,
3039,11.58475144,7.504553407,223,415,638,,
3040,11.58475144,7.504553407,223,999,1222,,
3041,12.09537401,7.992460012,223,0,223,,
3042,12.30315015,6.908798383,223,214,437,,
3043,12.57158338,7.560062815,223,450,673,,
3044,13.07501367,7.91583106,223,984,1207,,
3045,13.1346233,7.968962453,223,604,827,,
3046,13.32492641,9.423807782,223,479,702,,
3047,13.32492641,9.423807782,223,478,701,,
3048,13.78165621,8.532342788,223,602,825,,
3049,14.10342886,8.707617136,223,497,720,,
3050,14.48749142,8.751560813,223,682,905,,
3051,14.86772182,9.456891746,223,516,739,,
3052,14.87283437,10.68727612,223,394,617,,
3053,15.30208075,9.645060888,223,408,631,,
3054,15.30208075,9.645060888,223,158,381,,
3055,15.71922842,8.822654968,223,451,674,,
3056,15.76396099,10.37925806,223,473,696,,
3057,15.92862251,9.350352854,223,891,1114,,
3058,16.25892055,10.97461659,223,316,539,,
3059,16.35490489,11.42631337,223,218,441,,
3060,16.83248734,12.41089666,223,515,738,,
3061,17.52521561,13.16354315,223,455,678,,
3062,18.10379103,11.1598576,223,982,1205,,
3063,18.16391067,13.51835094,223,488,711,,
3064,18.3217724,10.76109842,223,477,700,,
3065,18.3217724,10.76109842,223,801,1024,,
3066,18.93162239,21.64207798,223,509,732,,
3067,19.10120508,14.02688635,223,383,606,,
3068,19.44004892,11.76947208,223,423,646,,
3069,19.54236332,11.92214334,223,192,415,,
3070,20.24088556,12.22191304,223,248,471,,
3071,20.30000335,12.52416764,223,533,756,,
3072,20.41862303,14.7526326,223,605,828,,
3073,21.12904267,12.62061325,223,490,713,,
3074,21.24916362,12.91219332,223,275,498,,
3075,21.30742746,12.99278766,223,438,661,,
3076,21.38218684,13.11997582,223,464,687,,
3077,21.50374078,12.86212524,223,213,436,,
3078,21.70489495,13.31137491,223,436,659,,
3079,23.62733607,15.94570643,223,499,722,,
3080,23.63464043,14.48741785,223,168,391,,
3081,24.8236234,28.90428653,223,161,384,,
3082,24.8667368,29.22959986,223,971,1194,,
3083,25.24795049,27.48736507,223,301,524,,
3084,25.31140758,30.45732077,223,181,404,,
3085,25.3914867,31.67682022,223,981,1204,,
3086,25.62815026,29.91241022,223,292,515,,
3087,25.67690884,29.38237758,223,150,373,,
3088,25.78524501,29.60035722,223,258,481,,
3089,26.33377524,32.30906403,223,424,647,,
3090,26.80809505,30.18900974,223,179,402,,
3091,27.23422986,33.10184626,223,110,333,,
3092,27.23422986,33.10184626,223,532,755,,
3093,27.5094159,34.13834725,223,522,745,,
3094,28.19347881,33.53903383,223,419,642,,
3095,30.21126722,36.52511811,223,117,340,,
3096,30.8426636,31.50921352,223,461,684,,
3097,0,0,203,203,406,,
3098,2.427430315,1.065903108,203,405,608,,
3099,3.198928638,1.287778854,203,264,467,,
3100,4.765759945,2.761786823,203,412,615,,
3101,5.570900645,2.869524663,203,223,426,,
3102,6.023587937,3.253611746,203,437,640,,
3103,6.274228962,3.811573234,203,278,481,,
3104,7.410486558,4.853172645,203,426,629,,
3105,7.479269142,4.530457265,203,178,381,,
3106,7.479269142,4.530457265,203,252,455,,
3107,7.605963398,4.439289218,203,328,531,,
3108,8.344951944,5.246742017,203,415,618,,
3109,8.344951944,5.246742017,203,999,1202,,
3110,8.384503776,5.229282292,203,450,653,,
3111,8.848079774,8.589968626,203,457,660,,
3112,8.848079774,8.589968626,203,750,953,,
3113,8.855574516,5.734648622,203,0,203,,
3114,8.947543698,5.638181931,203,604,807,,
3115,9.137273285,6.543545611,203,984,1187,,
3116,10.08512692,7.165996392,203,479,682,,
3117,10.08512692,7.165996392,203,478,681,,
3118,10.15049531,6.057988661,203,497,700,,
3119,10.40083207,6.340212226,203,602,805,,
3120,10.68064222,7.126111224,203,516,719,,
3121,10.82192534,6.334318678,203,682,885,,
3122,11.11500115,7.314280366,203,408,611,,
3123,11.11500115,7.314280366,203,158,361,,
3124,11.15715365,6.43754459,203,214,417,,
3125,11.49138189,8.918535749,203,394,597,,
3126,11.56265997,8.040739133,203,190,393,,
3127,11.72221209,6.64220671,203,891,1094,,
3128,12.52416149,8.121446669,203,473,676,,
3129,13.01912105,8.716805205,203,316,519,,
3130,13.1151054,9.168501981,203,218,421,,
3131,13.59268784,10.15308527,203,515,718,,
3132,13.91671143,8.829077073,203,982,1185,,
3133,14.28541611,10.90573176,203,455,658,,
3134,14.92411117,11.26053955,203,488,691,,
3135,15.86140559,11.76907496,203,383,586,,
3136,16.00228623,9.420616718,203,451,654,,
3137,17.17882353,12.49482121,203,605,808,,
3138,17.53447012,9.5629476,203,168,371,,
3139,17.6239074,9.682358027,203,499,702,,
3140,19.6798488,13.03016994,203,477,680,,
3141,19.6798488,13.03016994,203,801,1004,,
3142,19.75718304,25.17175744,203,509,712,,
3143,20.79812533,14.0385436,203,423,626,,
3144,20.90043973,14.19121486,203,192,395,,
3145,21.59896197,14.49098456,203,248,451,,
3146,21.65807976,14.79323916,203,533,736,,
3147,22.27171416,13.81310056,203,436,639,,
3148,22.48711908,14.88968477,203,490,693,,
3149,22.60724003,15.18126484,203,275,478,,
3150,22.62442839,14.04188594,203,464,667,,
3151,22.75352289,15.26033803,203,438,641,,
3152,22.86181719,15.13119676,203,213,416,,
3153,25.64918405,32.43396599,203,161,364,,
3154,25.69229744,32.75927932,203,971,1174,,
3155,26.07351113,31.01704453,203,301,504,,
3156,26.13696822,33.98700023,203,181,384,,
3157,26.21704734,35.20649969,203,981,1184,,
3158,26.4537109,33.44208968,203,292,495,,
3159,26.50246948,32.91205704,203,150,353,,
3160,26.61080566,33.13003668,203,258,461,,
3161,27.15933588,35.83874349,203,424,627,,
3162,27.6028641,29.25140213,203,461,664,,
3163,27.63365569,33.7186892,203,179,382,,
3164,28.0597905,36.63152573,203,110,313,,
3165,28.0597905,36.63152573,203,532,735,,
3166,28.33497654,37.66802671,203,522,725,,
3167,29.01903945,37.06871329,203,419,622,,
3168,31.03682786,40.05479758,203,117,320,,
3169,0,0,190,190,380,,
3170,2.962864718,1.249627683,190,214,404,,
3171,4.025929743,2.645796082,190,178,368,,
3172,4.025929743,2.645796082,190,252,442,,
3173,5.889940793,3.369303348,190,278,468,,
3174,7.220718076,4.250371826,190,497,687,,
3175,7.471054838,4.532595391,190,602,792,,
3176,7.501091438,4.227396686,190,451,641,,
3177,7.801006531,4.404297834,190,437,627,,
3178,7.892148112,4.526701843,190,682,872,,
3179,8.569062353,5.086272164,190,412,602,,
3180,8.792434855,4.834589874,190,891,1081,,
3181,9.042878525,4.970324289,190,0,190,,
3182,10.10363542,6.165840134,190,477,667,,
3183,10.10363542,6.165840134,190,801,991,,
3184,10.26799074,6.021690315,190,328,518,,
3185,10.36411792,5.770527904,190,426,616,,
3186,10.63762234,6.725335499,190,479,669,,
3187,10.63762234,6.725335499,190,478,668,,
3188,10.725583,6.17721844,190,223,413,,
3189,10.842095,5.944983902,190,248,438,,
3190,11.09843798,6.747361989,190,203,393,,
3191,11.22191194,7.174213794,190,423,613,,
3192,11.29858331,6.164097275,190,415,605,,
3193,11.29858331,6.164097275,190,999,1189,,
3194,11.32422634,7.32688506,190,192,382,,
3195,11.40772736,8.940589977,190,457,647,,
3196,11.40772736,8.940589977,190,750,940,,
3197,11.5741958,6.941212248,190,405,595,,
3198,12.08186638,7.928909357,190,533,723,,
3199,12.32114287,7.276098013,190,264,454,,
3200,12.34588985,6.557341194,190,464,654,,
3201,12.7503213,7.067475643,190,436,626,,
3202,12.91090569,8.025354969,190,490,680,,
3203,13.03102664,8.316935037,190,275,465,,
3204,13.08929048,8.397529376,190,438,628,,
3205,13.2856038,8.266866956,190,213,403,,
3206,13.43062674,8.363052185,190,455,645,,
3207,14.10783282,9.103029809,190,218,408,,
3208,14.58541526,10.0876131,190,515,705,,
3209,14.60469289,7.755330765,190,168,358,,
3210,14.63483397,9.729207898,190,473,663,,
3211,14.69413017,7.874741191,190,499,689,,
3212,14.71805795,9.098527598,190,488,678,,
3213,15.33866257,9.502204402,190,383,573,,
3214,15.97275241,9.634160463,190,316,506,,
3215,16.09442173,9.533824653,190,516,706,,
3216,16.15716838,9.381560512,190,408,598,,
3217,16.15716838,9.381560512,190,158,348,,
3218,16.615323,9.862076006,190,605,795,,
3219,17.45080369,13.4940614,190,509,699,,
3220,18.49015429,12.06627642,190,301,491,,
3221,18.60925861,11.77387501,190,450,640,,
3222,19.17229853,12.18277464,190,604,794,,
3223,21.09304759,16.21261403,190,181,371,,
3224,21.39062402,15.77672126,190,984,1174,,
3225,22.72312059,16.73964718,190,394,584,,
3226,23.18722467,17.4388722,190,161,351,,
3227,23.23033806,17.76418553,190,971,1161,,
3228,23.93888551,19.69531486,190,982,1172,,
3229,23.99175152,18.44699589,190,292,482,,
3230,25.17169631,18.72359541,190,179,369,,
3231,25.69382194,23.52631902,190,981,1171,,
3232,25.97924408,21.23187637,190,150,340,,
3233,26.08758026,21.44985601,190,258,448,,
3234,26.63611048,24.15856282,190,424,614,,
3235,27.5365651,24.95134506,190,110,300,,
3236,27.5365651,24.95134506,190,532,722,,
3237,27.81175114,25.98784604,190,522,712,,
3238,28.27487908,26.29106682,190,461,651,,
3239,28.49581406,25.38853262,190,419,609,,
3240,30.51360246,28.37461691,190,117,307,,
3241,0,0,750,457,1207,,
3242,0,0,750,750,1500,,
3243,5.365335466,3.283390625,750,328,1078,,
3244,6.782499344,4.939424999,750,412,1162,,
3245,7.356734698,4.8454197,750,223,973,,
3246,9.487910673,8.983706721,750,203,953,,
3247,9.963668498,9.177556979,750,405,1155,,
3248,10.34996022,9.158191623,750,178,928,,
3249,10.34996022,9.158191623,750,252,1002,,
3250,10.71061556,9.512442745,750,264,1014,,
3251,10.73204895,10.51642807,750,437,1187,,
3252,11.45130601,11.46793697,750,426,1176,,
3253,11.61943519,10.46847559,750,278,1028,,
3254,11.73731244,8.524259717,750,190,940,,
3255,12.3857714,11.86150635,750,415,1165,,
3256,12.3857714,11.86150635,750,999,1749,,
3257,12.89639397,12.34941295,750,0,750,,
3258,13.01681619,10.37025716,750,984,1734,,
3259,13.57430581,17.95287621,750,509,1259,,
3260,14.07720448,11.0684862,750,214,964,,
3261,14.12594637,13.78076072,750,479,1229,,
3262,14.12594637,13.78076072,750,478,1228,,
3263,14.34931276,11.33318309,750,394,1144,,
3264,14.58267616,12.88929573,750,602,1352,,
3265,14.90444881,13.06457007,750,497,1247,,
3266,15.28851137,13.10851375,750,682,1432,,
3267,15.72545187,13.69425652,750,516,1266,,
3268,15.92521249,12.28367383,750,450,1200,,
3269,16.15981079,13.88242566,750,408,1158,,
3270,16.15981079,13.88242566,750,158,908,,
3271,16.56498095,14.736211,750,473,1223,,
3272,16.81120034,13.04874033,750,604,1354,,
3273,17.0599405,15.33156953,750,316,1066,,
3274,17.06741832,13.29910906,750,891,1641,,
3275,17.15592485,15.78326631,750,218,968,,
3276,17.25195729,11.57524707,750,451,1201,,
3277,17.63350729,16.7678496,750,515,1265,,
3278,18.32623557,17.52049609,750,455,1205,,
3279,18.96493062,17.87530388,750,488,1238,,
3280,19.46630682,25.21508476,750,161,911,,
3281,19.50942022,25.54039809,750,971,1721,,
3282,19.64428841,16.66521161,750,982,1732,,
3283,19.85450127,13.51369052,750,477,1227,,
3284,19.85450127,13.51369052,750,801,1551,,
3285,19.89063391,23.7981633,750,301,1051,,
3286,19.90222504,18.38383929,750,383,1133,,
3287,19.954091,26.76811899,750,181,931,,
3288,20.03417012,27.98761845,750,981,1731,,
3289,20.27083368,26.22320845,750,292,1042,,
3290,20.31959226,25.69317581,750,150,900,,
3291,20.42792843,25.91115545,750,258,1008,,
3292,20.9727778,14.52206418,750,423,1173,,
3293,20.97645866,28.61986226,750,424,1174,,
3294,21.0750922,14.67473545,750,192,942,,
3295,21.21964299,19.10958554,750,605,1355,,
3296,21.45077847,26.49980797,750,179,929,,
3297,21.77361444,14.97450514,750,248,998,,
3298,21.83273223,15.27675974,750,533,1283,,
3299,21.87691328,29.41264449,750,110,860,,
3300,21.87691328,29.41264449,750,532,1282,,
3301,22.15209932,30.44914548,750,522,1272,,
3302,22.66177155,15.37320535,750,490,1240,,
3303,22.7818925,15.66478542,750,275,1025,,
3304,22.83616223,29.84983206,750,419,1169,,
3305,22.84015634,15.74537976,750,438,1188,,
3306,22.91491572,15.87256792,750,464,1214,,
3307,23.03646966,15.61471734,750,213,963,,
3308,23.23762383,16.06396701,750,436,1186,,
3309,24.42835602,20.30265937,750,499,1249,,
3310,24.43566038,18.84437079,750,168,918,,
3311,24.85395064,32.83591634,750,117,867,,
3312,31.64368355,35.86616646,750,461,1211,,
3313,0,0,292,292,584,,
3314,3.496413656,1.903682713,292,179,471,,
3315,3.621555017,1.58035293,292,161,453,,
3316,4.380313625,2.546998401,292,181,473,,
3317,4.735433346,2.70612766,292,258,550,,
3318,5.174157072,2.842023523,292,971,1263,,
3319,5.331643636,3.038964932,292,150,442,,
3320,7.813653742,4.609489226,292,424,716,,
3321,9.219756939,6.013568556,292,981,1273,,
3322,9.361104494,7.352531378,292,522,814,,
3323,10.09687698,7.980291635,292,110,402,,
3324,10.09687698,7.980291635,292,532,824,,
3325,10.39146154,6.473218361,292,301,593,,
3326,12.06295581,9.739302241,292,117,409,,
3327,12.32254308,9.849286766,292,509,801,,
3328,12.48548416,10.14050928,292,419,711,,
3329,13.60220878,9.418519526,292,438,730,,
3330,13.6409518,10.73403597,292,533,825,,
3331,13.82063453,10.52411086,292,275,567,,
3332,15.24566255,11.76238895,292,490,782,,
3333,16.35002811,12.95241162,292,423,715,,
3334,16.44616821,12.87864186,292,477,769,,
3335,16.44616821,12.87864186,292,801,1093,,
3336,16.59860176,13.22027977,292,192,484,,
3337,17.14093363,13.06093342,292,213,505,,
3338,17.57837179,13.96619243,292,248,540,,
3339,18.43842528,14.41811225,292,464,756,,
3340,18.76113339,14.60951133,292,436,728,,
3341,19.03025039,14.5629877,292,451,743,,
3342,20.95210547,18.38532387,292,455,747,,
3343,21.49348229,15.4431437,292,499,791,,
3344,21.52723198,16.26259412,292,168,460,,
3345,22.21453861,19.67197045,292,605,897,,
3346,22.23953668,19.12079928,292,488,780,,
3347,22.86014131,19.52447609,292,383,675,,
3348,23.62061608,26.22491747,292,457,749,,
3349,23.62061608,26.22491747,292,750,1042,,
3350,24.318732,17.70191173,292,891,1183,,
3351,24.65201133,17.7379121,292,214,506,,
3352,25.03200742,24.81852342,292,461,753,,
3353,25.06854916,28.19438353,292,328,620,,
3354,25.34057774,18.76554554,292,190,482,,
3355,25.52913188,22.98754316,292,479,771,,
3356,25.52913188,22.98754316,292,478,770,,
3357,25.70381512,23.93275068,292,426,718,,
3358,25.8536718,22.17594034,292,218,510,,
3359,26.24742229,29.67850233,292,412,704,,
3360,26.32776603,23.80227352,292,0,292,,
3361,26.63828051,24.32632005,292,415,707,,
3362,26.63828051,24.32632005,292,999,1291,,
3363,26.89056772,19.72986687,292,497,789,,
3364,27.18397239,19.72377393,292,178,470,,
3365,27.18397239,19.72377393,292,252,544,,
3366,27.40487381,23.20766704,292,515,807,,
3367,27.56199775,20.00619689,292,682,974,,
3368,27.94233656,20.2133806,292,602,894,,
3369,28.2327437,24.58500441,292,473,765,,
3370,28.40394294,30.76944861,292,223,515,,
3371,28.90787438,33.5230946,292,203,495,,
3372,28.97531635,26.4877717,292,437,729,,
3373,29.3836322,33.71694486,292,405,697,,
3374,30.02633928,21.30646095,292,278,570,,
3375,30.13057927,34.05183062,292,264,556,,
3376,30.15622157,26.04282742,292,316,608,,
3377,30.27789089,25.94249161,292,516,808,,
3378,30.34063755,25.79022747,292,408,700,,
3379,30.34063755,25.79022747,292,158,450,,
3380,32.63839457,28.72313219,292,982,1274,,
3381,33.50009625,28.19864923,292,450,742,,
3382,34.06313617,28.60754886,292,604,896,,
3383,34.18659886,31.99303265,292,984,1276,,
3384,36.54070746,34.36802279,292,394,686,,
3385,0,0,488,488,976,,
3386,1.001202315,0.541998976,488,383,871,,
3387,1.170760353,0.735475413,488,455,943,,
3388,2.318620263,1.26774522,488,605,1093,,
3389,5.059591397,3.225857863,488,218,706,,
3390,6.730218139,4.324437573,488,515,1003,,
3391,6.805641291,5.826475741,488,479,967,,
3392,6.805641291,5.826475741,488,478,966,,
3393,6.980324531,6.771683254,488,426,914,,
3394,7.604275443,6.641206103,488,0,488,,
3395,7.914789917,7.165252626,488,415,903,,
3396,7.914789917,7.165252626,488,999,1487,,
3397,8.260013876,5.51082222,488,473,961,,
3398,8.910071269,4.990285733,488,602,1090,,
3399,9.520367415,5.21044168,488,682,1170,,
3400,9.633983701,5.386958797,488,497,985,,
3401,10.05869701,5.06437199,488,499,987,,
3402,10.20426846,5.035902749,488,168,656,,
3403,10.25182575,9.326704275,488,437,925,,
3404,10.48583853,5.873516353,488,891,1379,,
3405,10.51348373,7.1747808,488,316,804,,
3406,10.63515305,7.07444499,488,516,1004,,
3407,10.6978997,6.922180849,488,408,896,,
3408,10.6978997,6.922180849,488,158,646,,
3409,11.09477156,7.337409003,488,278,766,,
3410,11.69400728,10.38210356,488,264,752,,
3411,11.97412681,10.94239339,488,203,691,,
3412,12.11161356,8.567685871,488,436,924,,
3413,12.15358954,10.36675854,488,405,893,,
3414,12.42916666,10.46961266,488,490,978,,
3415,12.46432778,8.796471246,488,464,952,,
3416,12.51461382,9.815943639,488,248,736,,
3417,12.75045974,9.573863382,488,213,701,,
