ObjectID,ODLines1_Total_TravelTime,ODLines1_Total_Kilometers,ODLines1_Origin_School,ODLines1_Destination_School
1517,13.11760861,9.952468338,275,971
1518,13.46164291,8.612003158,275,190
1519,13.87902207,10.6352787,275,292
1520,15.01163288,9.576324493,275,497
1521,15.05896686,10.91187822,275,179
1522,15.20360731,12.71986842,275,455
1523,15.30503756,9.57023155,275,178
1524,15.30503756,9.57023155,275,252
1525,15.58109249,15.71460182,275,981
1526,15.68306292,9.85265451,275,682
1527,15.86651463,13.42015917,275,150
1528,15.97485081,13.63813881,275,258
1529,15.97586666,8.960163072,275,602
1530,16.46604045,14.006515,275,605
1531,16.49110853,13.45534383,275,488
1532,16.5233811,16.34684563,275,424
1533,17.11164315,13.85902064,275,383
1534,17.23019871,15.88168347,275,509
1535,17.23453942,10.64088076,275,278
1536,17.42383565,17.13962786,275,110
1537,17.69902169,18.17612885,275,522
1538,18.38308461,17.57681542,275,419
1539,19.78063372,17.32208771,275,479
1540,19.78063372,17.32208771,275,478
1541,19.95531696,18.26729523,275,426
1542,20.10517364,16.51048489,275,218
1543,20.14031139,12.54303989,275,437
1544,20.40087301,20.56289971,275,117
1545,20.47993456,11.47986668,275,0
1546,20.88978235,18.6608646,275,415
1547,20.89603117,12.54306115,275,412
1548,21.65637565,17.54221159,275,515
1549,21.87470272,22.29046188,275,461
1550,22.48424554,18.91954896,275,473
1551,22.61732714,15.05588487,275,203
1552,23.09308496,15.24973513,275,405
1553,23.50377772,16.41129673,275,457
1554,23.50377772,16.41129673,275,750
1555,23.84003203,15.58462089,275,264
1556,24.40772341,20.37737197,275,316
1557,24.50895395,16.29350604,275,328
1558,24.52939273,20.27703616,275,516
1559,24.59213939,20.12477202,275,408
1560,25.14869243,15.51755737,275,223
1561,26.88989641,23.05767674,275,982
1562,27.75159809,22.53319378,275,450
1563,28.31463801,22.94209341,275,604
1564,28.4381007,26.3275772,275,984
1565,0,0,533,533
1566,1.267270902,0.437963775,533,275
1567,3.834006423,2.596616491,533,477
1568,3.834006423,2.596616491,533,801
1569,3.88412557,2.785583131,533,423
1570,3.986439968,2.938254397,533,192
1571,4.966210002,3.684167057,533,248
1572,5.573119321,3.636724305,533,490
1573,5.666029423,4.03560641,533,438
1574,5.826263488,4.136086874,533,464
1575,5.94781743,3.878236292,533,212
1576,6.148971601,4.327485961,533,436
1577,6.418088602,4.280962321,533,451
1578,8.176717967,5.818029969,533,301
1579,8.710687133,5.721026023,533,168
1580,8.775198289,5.620046721,533,499
1581,10.78392443,7.79075676,533,181
1582,11.50218716,7.160343625,533,891
1583,11.83546649,7.196344,533,214
1584,12.5240329,8.223977435,533,190
1585,12.96842562,9.839052685,533,161
1586,13.01153901,10.16436602,533,971
1587,13.77295247,10.84717638,533,292
1588,14.07402287,9.18829877,533,497
1589,14.2659973,12.3318427,533,455
1590,14.36742755,9.182205827,533,178
1591,14.36742755,9.182205827,533,252
1592,14.74545291,9.464628787,533,682
1593,14.95289726,11.12377589,533,179
1594,15.03825664,8.572137349,533,602
1595,15.47502289,15.9264995,533,981
1596,15.52843044,13.61848928,533,605
1597,15.55342851,13.06731811,533,488
1598,15.76044503,13.63205685,533,150
1599,15.86878121,13.85003649,533,258
1600,16.17403314,13.47099491,533,383
1601,16.29692941,10.25285504,533,278
1602,16.41731143,16.55874331,533,424
1603,17.12412911,16.09358115,533,509
1604,17.31776605,17.35152554,533,110
1605,17.59295209,18.38802653,533,522
1606,18.277015,17.7887131,533,419
1607,18.84302371,16.93406199,533,479
1608,18.84302371,16.93406199,533,478
1609,19.01770695,17.8792695,533,426
1610,19.16756363,16.12245916,533,218
1611,19.20270138,12.15501416,533,437
1612,19.28169388,11.12367328,533,0
1613,19.95217234,18.27283887,533,415
1614,19.95842115,12.15503543,533,412
1615,20.29480341,20.77479739,533,117
1616,20.71876564,17.15418587,533,515
1617,20.93709271,21.90243616,533,461
1618,21.54663553,18.53152324,533,473
1619,21.67971712,14.66785915,533,203
1620,22.15547495,14.86170941,533,405
1621,22.56616771,16.02327101,533,457
1622,22.56616771,16.02327101,533,750
1623,22.90242202,15.19659517,533,264
1624,23.19713717,14.22110363,533,223
1625,23.4701134,19.98934624,533,316
1626,23.57134394,15.90548032,533,328
1627,23.59178272,19.88901043,533,516
1628,23.65452937,19.73674629,533,408
1629,25.9522864,22.66965101,533,982
1630,26.81398808,22.14516805,533,450
1631,27.377028,22.55406769,533,604
1632,27.50049069,25.93955147,533,984
1633,0,0,891,891
1634,3.940365443,1.856257486,891,682
1635,4.482046701,1.938269318,891,497
1636,4.644408305,2.077690113,891,602
1637,4.848572716,2.756038275,891,451
1638,5.790570886,3.446978334,891,248
1639,6.223707315,3.162335133,891,436
1640,6.54680998,3.282884698,891,464
1641,6.553050698,3.150440016,891,168
1642,6.600097474,3.454699114,891,214
1643,6.688189529,4.114584404,891,192
1644,6.775446508,3.317442525,891,278
1645,7.203665429,3.195108306,891,499
1646,7.429934246,4.642466778,891,423
1647,8.100179207,4.89332424,891,477
1648,8.100179207,4.89332424,891,801
1649,8.33149704,4.778828871,891,212
1650,8.380040846,4.14507077,891,0
1651,9.046656741,4.500505957,891,437
1652,9.204000836,5.096099817,891,479
1653,9.204000836,5.096099817,891,478
1654,9.701239027,5.462194778,891,190
1655,9.873678198,5.516608319,891,178
1656,9.873678198,5.516608319,891,252
1657,10.33268406,7.009362567,891,533
1658,10.58064968,5.755963825,891,426
1659,10.65481718,5.302348773,891,455
1660,11.16172338,7.105808178,891,490
1661,11.28184433,7.397388247,891,275
1662,11.34010816,7.477982586,891,438
1663,11.64460883,6.158883387,891,415
1664,11.94224839,6.037824186,891,488
1665,12.21307972,6.424173515,891,218
1666,12.31930435,6.838531418,891,203
1667,12.56285301,6.441500991,891,383
1668,12.79506217,7.032381677,891,405
1669,12.89240895,6.941953807,891,605
1670,13.15179375,8.458377415,891,515
1671,13.20121246,8.099972216,891,473
1672,13.54200924,7.367267443,891,264
1673,14.90034303,8.8670705,891,412
1674,14.9584439,10.81519185,891,316
1675,15.24635965,9.457459412,891,516
1676,15.3091063,9.305195271,891,408
1677,16.02523533,9.035409489,891,223
1678,16.62854308,11.88434604,891,328
1679,17.04349548,11.16584165,891,301
1680,17.09375038,12.23410482,891,982
1681,17.38648448,13.34400788,891,457
1682,17.38648448,13.34400788,891,750
1683,18.46856501,11.71361703,891,450
1684,19.03160493,12.12251667,891,604
1685,19.34386527,15.29306724,891,181
1686,19.55862695,15.33746345,891,984
1687,21.43804235,16.51932541,891,161
1688,21.48115575,16.84463874,891,971
1689,22.02867904,21.33532197,891,461
1690,22.2425692,17.5274491,891,292
1691,22.43065374,15.09819004,891,509
1692,23.42251399,17.80404862,891,179
1693,23.94463962,22.60677223,891,981
1694,24.23006177,20.31232958,891,150
1695,24.33839794,20.53030922,891,258
1696,24.88692816,23.23901603,891,424
1697,25.78738278,24.03179827,891,110
1698,26.06256883,25.06829925,891,522
1699,26.74663174,24.46898583,891,419
1700,28.76442014,27.45507012,891,117
1701,0,0,451,451
1702,4.197246202,2.499630184,451,477
1703,4.197246202,2.499630184,451,801
1704,5.257135869,3.302784886,451,248
1705,5.315522727,3.508003844,451,423
1706,5.417837126,3.66067511,451,192
1707,5.815218494,2.851258262,451,891
1708,6.175477159,4.262699407,451,533
1709,6.692929399,3.416612795,451,214
1710,6.76093072,3.915142178,451,464
1711,7.004516478,4.359145019,451,490
1712,7.124637426,4.650725087,451,275
1713,7.165362167,4.425276627,451,436
1714,7.270920289,4.729798279,451,438
1715,7.379214588,4.600657006,451,212
1716,7.381495806,4.44424623,451,190
1717,8.931485783,5.408567565,451,497
1718,9.093945249,4.50743258,451,682
1719,9.224890459,5.402474622,451,178
1720,9.224890459,5.402474622,451,252
1721,9.727077698,5.818816688,451,168
1722,9.791588854,5.717837387,451,499
1723,9.797988111,4.728865206,451,602
1724,11.15439232,6.473123833,451,278
1725,12.88848042,7.310102267,451,0
1726,13.00307994,8.411979984,451,301
1727,13.21661506,7.681299019,451,437
1728,13.71244041,8.261131314,451,479
1729,13.71244041,8.261131314,451,478
1730,13.76802307,7.842950704,451,412
1731,14.57874452,7.669614328,451,455
1732,15.08908925,8.920995323,451,426
1733,15.18665837,12.54640408,451,181
1734,15.46695146,8.778368855,451,328
1735,15.86617574,8.405089741,451,488
1736,15.92454371,8.933896981,451,223
1737,16.02355464,9.314564694,451,415
1738,16.28618576,8.617633926,451,218
1739,16.53718004,10.88812794,451,203
1740,16.58575027,9.007251095,451,605
1741,16.60668808,11.69726852,451,457
1742,16.60668808,11.69726852,451,750
1743,16.63595906,8.634961402,451,383
1744,17.01293786,11.0819782,451,405
1745,17.28083545,13.77266225,451,161
1746,17.32394885,14.09797558,451,971
1747,17.75988493,11.41686397,451,264
1748,17.83738777,9.649360628,451,515
1749,18.0853623,14.78078594,451,292
1750,18.41589683,10.76948936,451,473
1751,18.8832885,12.74741753,451,509
1752,19.26530709,15.05738546,451,179
1753,19.78743272,19.86010907,451,981
1754,20.07285487,17.56566642,451,150
1755,20.18119104,17.78364606,451,258
1756,20.72972126,20.49235287,451,424
1757,21.56201726,12.63855212,451,316
1758,21.63017588,21.28513511,451,110
1759,21.68368658,12.53821631,451,516
1760,21.74643323,12.38595217,451,408
1761,21.90536193,22.32163609,451,522
1762,22.36848986,22.62485687,451,461
1763,22.58942484,21.72232267,451,419
1764,24.04419026,15.31885689,451,982
1765,24.60721324,24.70840696,451,117
1766,24.90589194,14.79437393,451,450
1767,25.46893186,15.20327357,451,604
1768,25.59239455,18.58875735,451,984
1769,0,0,477,477
1770,0,0,477,801
1771,2.048993984,0.985540368,477,423
1772,2.151308383,1.138211634,477,192
1773,3.131078417,1.884124295,477,248
1774,3.203328687,2.17622527,477,533
1775,3.991131902,2.336044112,477,464
1776,4.032368006,2.272670881,477,490
1777,4.112685845,2.07819353,477,212
1778,4.152488953,2.564250949,477,275
1779,4.292483689,2.448714607,477,451
1780,4.313840016,2.527443199,477,436
1781,6.875555548,3.92098326,477,168
1782,6.940066703,3.820003959,477,499
1783,7.926126293,5.7953507,477,438
1784,9.167970042,4.92490965,477,891
1785,9.709861574,5.364096286,477,214
1786,10.39842798,6.391729721,477,190
1787,10.43681484,7.577774259,477,301
1788,11.94841796,7.356051056,477,497
1789,12.2145099,10.45992994,477,181
1790,12.24182263,7.349958113,477,178
1791,12.24182263,7.349958113,477,252
1792,12.4466968,6.581083968,477,682
1793,12.72524599,10.96778927,477,455
1794,13.0001868,7.839564788,477,602
1795,13.98767913,12.25443586,477,605
1796,14.0126772,11.70326468,477,488
1797,14.1713245,8.420607323,477,278
1798,14.30868698,11.68618812,477,161
1799,14.35180037,12.01150145,477,971
1800,14.63328182,12.10694149,477,383
1801,15.11321383,12.69431181,477,292
1802,15.90541259,9.257585757,477,0
1803,16.23354723,9.62878251,477,437
1804,16.29315862,12.97091132,477,179
1805,16.72937258,10.2086148,477,479
1806,16.72937258,10.2086148,477,478
1807,16.78495524,9.790434195,477,412
1808,16.81528425,17.77363493,477,981
1809,17.10070639,15.47919228,477,150
1810,17.20904257,15.69717192,477,258
1811,17.47695564,16.51521608,477,426
1812,17.62681231,14.75840574,477,218
1813,17.75757279,18.40587874,477,424
1814,18.41142102,16.90878545,477,415
1815,18.46439047,17.94071658,477,509
1816,18.48388363,10.72585235,477,328
1817,18.65802741,19.19866097,477,110
1818,18.93321345,20.23516196,477,522
1819,18.94147589,10.88138047,477,223
1820,19.17801432,15.79013244,477,515
1821,19.39634139,20.53838274,477,461
1822,19.55411221,12.83561143,477,203
1823,19.61727637,19.63584853,477,419
1824,19.62362025,13.64475201,477,457
1825,19.62362025,13.64475201,477,750
1826,20.00588422,17.16746981,477,473
1827,20.02987004,13.02946169,477,405
1828,20.7768171,13.36434746,477,264
1829,21.63506477,22.62193282,477,117
1830,21.92936209,18.62529282,477,316
1831,22.0511014,18.52495701,477,516
1832,22.11377806,18.37269287,477,408
1833,24.41153508,21.30559759,477,982
1834,25.27323676,20.78111463,477,450
1835,25.83627669,21.19001427,477,604
1836,25.95973937,24.57549805,477,984
1837,0,0,801,477
1838,0,0,801,801
1839,2.048993984,0.985540368,801,423
1840,2.151308383,1.138211634,801,192
1841,3.131078417,1.884124295,801,248
1842,3.203328687,2.17622527,801,533
1843,3.991131902,2.336044112,801,464
1844,4.032368006,2.272670881,801,490
1845,4.112685845,2.07819353,801,212
1846,4.152488953,2.564250949,801,275
1847,4.292483689,2.448714607,801,451
1848,4.313840016,2.527443199,801,436
1849,6.875555548,3.92098326,801,168
1850,6.940066703,3.820003959,801,499
1851,7.926126293,5.7953507,801,438
1852,9.167970042,4.92490965,801,891
1853,9.709861574,5.364096286,801,214
1854,10.39842798,6.391729721,801,190
1855,10.43681484,7.577774259,801,301
1856,11.94841796,7.356051056,801,497
1857,12.2145099,10.45992994,801,181
1858,12.24182263,7.349958113,801,178
1859,12.24182263,7.349958113,801,252
1860,12.4466968,6.581083968,801,682
1861,12.72524599,10.96778927,801,455
1862,13.0001868,7.839564788,801,602
1863,13.98767913,12.25443586,801,605
1864,14.0126772,11.70326468,801,488
1865,14.1713245,8.420607323,801,278
1866,14.30868698,11.68618812,801,161
1867,14.35180037,12.01150145,801,971
1868,14.63328182,12.10694149,801,383
1869,15.11321383,12.69431181,801,292
1870,15.90541259,9.257585757,801,0
1871,16.23354723,9.62878251,801,437
1872,16.29315862,12.97091132,801,179
1873,16.72937258,10.2086148,801,479
1874,16.72937258,10.2086148,801,478
1875,16.78495524,9.790434195,801,412
1876,16.81528425,17.77363493,801,981
1877,17.10070639,15.47919228,801,150
1878,17.20904257,15.69717192,801,258
1879,17.47695564,16.51521608,801,426
1880,17.62681231,14.75840574,801,218
1881,17.75757279,18.40587874,801,424
1882,18.41142102,16.90878545,801,415
1883,18.46439047,17.94071658,801,509
1884,18.48388363,10.72585235,801,328
1885,18.65802741,19.19866097,801,110
1886,18.93321345,20.23516196,801,522
1887,18.94147589,10.88138047,801,223
1888,19.17801432,15.79013244,801,515
1889,19.39634139,20.53838274,801,461
1890,19.55411221,12.83561143,801,203
1891,19.61727637,19.63584853,801,419
1892,19.62362025,13.64475201,801,457
1893,19.62362025,13.64475201,801,750
1894,20.00588422,17.16746981,801,473
1895,20.02987004,13.02946169,801,405
1896,20.7768171,13.36434746,801,264
1897,21.63506477,22.62193282,801,117
1898,21.92936209,18.62529282,801,316
1899,22.0511014,18.52495701,801,516
1900,22.11377806,18.37269287,801,408
1901,24.41153508,21.30559759,801,982
1902,25.27323676,20.78111463,801,450
1903,25.83627669,21.19001427,801,604
1904,25.95973937,24.57549805,801,984
1905,0,0,464,464
1906,0.973182069,0.648185973,464,248
1907,1.071696231,0.51513584,464,436
1908,1.572316785,1.11864201,464,192
1909,2.314061502,1.646524383,464,423
1910,2.994591919,2.217091863,464,477
1911,2.994591919,2.217091863,464,801
1912,3.215624296,1.782886476,464,212
1913,3.633411763,1.908675902,464,168
1914,3.697922919,1.8076966,464,499
1915,5.350802231,4.020886052,464,533
1916,6.17984155,4.117331663,464,490
1917,6.299962497,4.408911732,464,275
1918,6.475414646,4.085080769,464,451
1919,7.107252576,3.152637743,464,891
1920,9.960981274,4.759787228,464,602
1921,10.07359984,7.640011482,464,438
1922,10.17083893,4.612769302,464,682
1923,10.18054959,5.51372472,464,214
1924,10.78387851,6.136698293,464,497
1925,10.80933873,5.800880899,464,455
1926,12.09676994,6.536356311,464,488
1927,12.10015292,6.878558418,464,605
1928,12.58428838,9.422435041,464,301
1929,12.71737456,6.940033116,464,383
1930,13.00678505,7.201254561,464,278
1931,13.01769063,8.631108264,464,190
1932,13.4202651,6.618272177,464,0
1933,13.45413031,7.575633925,464,178
1934,13.45413031,7.575633925,464,252
1935,14.24422509,7.569301224,464,479
1936,14.24422509,7.569301224,464,478
1937,14.36198345,12.30459073,464,181
1938,15.06900779,8.409429747,464,437
1939,15.35766529,7.730920398,464,218
1940,15.56104838,11.34830771,464,426
1941,16.45616052,13.5308489,464,161
1942,16.49927392,13.85616223,464,971
1943,16.55533932,8.622734604,464,415
1944,17.23669691,8.938563553,464,515
1945,17.26068737,14.53897259,464,292
1946,18.24143672,10.57317362,464,473
1947,18.44063216,14.81557211,464,179
1948,18.9627578,19.61829571,464,981
1949,19.24817994,17.32385306,464,150
1950,19.35651611,17.5418327,464,258
1951,19.4042179,12.02974274,464,412
1952,19.45775137,19.30043004,464,461
1953,19.90504634,20.25053952,464,424
1954,20.37068197,14.83299168,464,316
1955,20.49235129,14.73265587,464,516
1956,20.55509794,14.58039172,464,408
1957,20.61186402,19.78537736,464,509
1958,20.63195826,16.33333524,464,264
1959,20.80550095,21.04332175,464,110
1960,20.9120778,16.89362507,464,203
1961,21.080687,22.07982274,464,522
1962,21.09154053,16.31799022,464,405
1963,21.11014628,12.96516089,464,328
1964,21.56073854,13.12068901,464,223
1965,21.76474991,21.48050931,464,419
1966,22.2428829,15.88406055,464,457
1967,22.2428829,15.88406055,464,750
1968,22.85285497,17.51329645,464,982
1969,23.71455665,16.98881349,464,450
1970,23.78253831,24.4665936,464,117
1971,24.27759657,17.39771312,464,604
1972,24.40105926,20.78319691,464,984
1973,0,0,499,499
1974,0.683581829,0.241864495,499,168
1975,2.913418385,1.440995864,499,436
1976,3.266132612,1.66978124,499,464
1977,4.142757027,2.27623189,499,248
1978,4.741891744,2.746687926,499,192
1979,5.48363646,3.2745703,499,423
1980,6.164166877,3.845137779,499,477
1981,6.164166877,3.845137779,499,801
1982,6.385199254,3.410932392,499,212
1983,7.421437521,2.937251269,499,891
1984,7.695412322,3.990477249,499,455
1985,8.181513636,3.49263658,499,602
1986,8.520377189,5.648931968,499,533
1987,8.694175705,3.653671478,499,682
1988,8.921250009,4.519608573,499,490
1989,8.976949739,5.07116115,499,605
1990,8.982843534,4.725952662,499,488
1991,9.426132411,3.984199086,499,497
1992,9.469537455,6.036957648,499,275
1993,9.603448158,5.129629466,499,383
1994,9.644989605,5.713126685,499,451
1995,11.64079747,5.351121529,499,0
1996,12.27243873,8.592696542,499,479
1997,12.27243873,8.592696542,499,478
1998,12.44712197,9.537904056,499,426
1999,12.59697865,7.781093717,499,218
2000,12.64201147,6.304721632,499,278
2001,13.24317479,9.268057398,499,438
2002,13.35012455,7.141770636,499,214
2003,13.38158736,9.931473427,499,415
2004,13.48023339,6.641238811,499,437
2005,14.14818066,8.812820418,499,515
2006,14.97605055,10.19015779,499,473
2007,15.75386334,11.05048096,499,301
2008,16.18726559,10.25908418,499,190
2009,16.39587916,13.34034888,499,181
2010,16.62370527,9.203679841,499,178
2011,16.62370527,9.203679841,499,252
2012,16.89952842,11.6479808,499,316
2013,17.02119774,11.54764499,499,516
2014,17.0839444,11.39538085,499,408
2015,17.16080472,13.14832436,499,264
2016,17.44092426,13.70861419,499,203
2017,17.62038698,13.13297934,499,405
2018,18.11321983,19.46452931,499,461
2019,18.49005624,14.56660705,499,161
2020,18.53316964,14.89192038,499,971
2021,18.94892512,16.57408961,499,412
2022,19.29458309,15.57473074,499,292
2023,19.38170142,14.32828557,499,982
2024,20.1382338,16.01999069,499,223
2025,20.2434031,13.80380261,499,450
2026,20.47452788,15.85133026,499,179
2027,20.49807429,18.74672852,499,328
2028,20.80644302,14.21270224,499,604
2029,20.92990571,17.59818603,499,984
2030,20.99665351,20.65405386,499,981
2031,21.25601569,20.20639036,499,457
2032,21.25601569,20.20639036,499,750
2033,21.28207566,18.35961121,499,150
2034,21.39041183,18.57759085,499,258
2035,21.93894205,21.28629767,499,424
2036,22.64575974,20.82113551,499,509
2037,22.83939667,22.0790799,499,110
2038,23.11458271,23.11558089,499,522
2039,23.79864563,22.51626746,499,419
2040,25.81643403,25.50235175,499,117
2041,0,0,248,248
2042,0.897618644,0.667606071,248,192
2043,1.585518184,0.931092653,248,464
2044,1.63936336,1.195488444,248,423
2045,1.908226298,1.12249174,248,436
2046,2.319893777,1.766055924,248,477
2047,2.319893777,1.766055924,248,801
2048,2.540926154,1.331850537,248,212
2049,4.46994183,2.516031802,248,168
2050,4.534452985,2.4150525,248,499
2051,4.676104089,3.569850112,248,533
2052,5.502232577,3.436894796,248,451
2053,5.505143408,3.666295724,248,490
2054,5.625264355,3.957875792,248,275
2055,6.535977156,3.476176567,248,891
2056,9.20736752,4.865538747,248,214
2057,9.398901695,7.188975543,248,438
2058,9.810696446,5.48851232,248,497
2059,9.814703912,5.132350885,248,682
2060,10.51874677,5.353783512,248,602
2061,11.6458688,6.408236799,248,455
2062,11.90959024,8.971399102,248,301
2063,12.03360298,6.553068587,248,278
2064,12.16776097,7.851705037,248,190
2065,12.48094824,6.927447952,248,178
2066,12.48094824,6.927447952,248,252
2067,12.93330001,7.143712212,248,488
2068,12.93668298,7.485914318,248,605
2069,13.55390463,7.547389016,248,383
2070,13.6872853,11.85355479,248,181
2071,13.76769108,7.390047021,248,0
2072,14.09582572,7.761243774,248,437
2073,14.59165107,8.341076069,248,479
2074,14.59165107,8.341076069,248,478
2075,15.78146238,13.07981296,248,161
2076,15.82457578,13.40512629,248,971
2077,15.96829992,9.000940077,248,426
2078,16.19419535,8.338276298,248,218
2079,16.58598923,14.08793665,248,292
2080,16.9027653,9.394509449,248,415
2081,17.76593402,14.36453617,248,179
2082,18.07322697,9.545919453,248,515
2083,18.28805965,19.16725977,248,981
2084,18.55428823,11.25040951,248,412
2085,18.5734818,16.87281712,248,150
2086,18.68181797,17.09079676,248,258
2087,19.23034819,19.79950358,248,424
2088,19.61464426,15.08250899,248,473
2089,19.93716588,19.33434142,248,509
2090,19.98754288,20.16204303,248,461
2091,20.13080281,20.59228581,248,110
2092,20.25321662,12.18582766,248,328
2093,20.40598885,21.6287868,248,522
2094,20.71080888,12.34135579,248,223
2095,21.09005177,21.02947337,248,419
2096,21.3234452,14.29558675,248,203
2097,21.39295324,15.10472732,248,457
2098,21.39295324,15.10472732,248,750
2099,21.53812213,16.540332,248,316
2100,21.65979145,16.43999618,248,516
2101,21.7225381,16.28773204,248,408
2102,21.79920302,14.48943701,248,405
2110,21.79939842,18.04067556,248,264
2104,23.10784017,24.01555766,248,117
2105,24.02029512,19.22063677,248,982
2106,24.8819968,18.6961538,248,450
2107,25.44503673,19.10505344,248,604
2108,25.56849942,22.49053723,248,984
2109,0,0,168,168
2110,0.669682349,0.241864495,168,499
2111,2.811689946,1.543394273,168,436
2112,3.164404174,1.772179648,168,464
2113,4.041028589,2.378630298,168,248
2114,4.640163305,2.849086335,168,192
2115,5.381908022,3.376968708,168,423
2116,6.062438439,3.947536188,168,477
2117,6.062438439,3.947536188,168,801
2118,6.283470815,3.513330801,168,212
2119,6.859056881,3.018657742,168,891
2120,7.614614117,3.343992762,168,602
2121,7.742601532,3.959277601,168,455
2122,8.010593876,3.411806984,168,682
2123,8.41864875,5.751330377,168,533
2124,8.666830594,3.684691586,168,497
2125,9.024138949,5.039961502,168,605
2126,9.030032744,4.694753013,168,488
2127,9.247688069,5.847775988,168,490
2128,9.367809017,6.139356056,168,275
2129,9.543261166,5.815525094,168,451
2130,9.650637368,5.098429818,168,383
2131,11.07389795,5.202477711,168,0
2132,11.89785794,6.153506758,168,479
2133,11.89785794,6.153506758,168,478
2134,12.07511196,6.156077814,168,278
2135,12.49431118,9.506704407,168,426
2136,12.64416786,7.749894068,168,218
2137,12.91333387,6.492594993,168,437
2138,13.10046171,6.293645118,168,214
2139,13.14144636,9.370455807,168,438
2140,13.42877657,9.900273779,168,415
2141,14.19536987,8.78162077,168,515
2142,15.02323976,10.15895814,168,473
2143,15.6521349,11.15287937,168,301
2144,16.03768903,8.875368217,168,190
2145,16.14847921,8.910050374,168,178
2146,16.14847921,8.910050374,168,252
2147,16.52381945,8.9355992,168,264
2148,16.94671763,11.61678115,168,316
2149,16.98486952,9.206150498,168,405
2150,17.06556151,13.58221337,168,181
2151,17.06838695,11.51644534,168,516
2152,17.13113361,11.3641812,168,408
2153,17.48811347,13.67741454,168,203
2154,18.16040904,19.43332966,168,461
2155,18.99611433,16.54288997,168,412
2156,19.15973859,14.80847154,168,161
2157,19.20285198,15.13378487,168,971
2158,19.42889063,14.29708592,168,982
2159,19.96426544,15.81659523,168,292
2160,20.18542301,15.98879104,168,223
2161,20.29059231,13.77260296,168,450
2162,20.5452635,18.71552887,168,328
2163,20.85363223,14.1815026,168,604
2164,20.97709492,17.56698638,168,984
2165,21.14421023,16.09319475,168,179
2166,21.3032049,20.17519072,168,457
2167,21.3032049,20.17519072,168,750
2168,21.66633586,20.89591835,168,981
2169,21.951758,18.60147571,168,150
2170,22.06009418,18.81945535,168,258
2171,22.6086244,21.52816216,168,424
2172,23.31544208,21.06300001,168,509
2173,23.50907902,22.3209444,168,110
2174,23.78426506,23.35744538,168,522
2175,24.46832798,22.75813196,168,419
2176,26.48611638,25.74421624,168,117
2177,0,0,436,436
2178,0.358329357,0.231136242,436,464
2179,1.234953772,0.837586892,436,248
2180,1.834088488,1.308042929,436,192
2181,2.575833205,1.835925302,436,423
2182,3.256220068,1.680142337,436,168
2183,3.256363622,2.406492782,436,477
2184,3.256363622,2.406492782,436,801
2185,3.320731224,1.579163036,436,499
2186,3.477395999,1.972287395,436,212
2187,5.612573934,4.210286971,436,533
2188,6.441613253,4.306732582,436,490
2189,6.5617342,4.598312651,436,275
2190,6.737186349,4.274481688,436,451
2191,6.830725173,2.968249533,436,891
2192,9.583789579,4.531253664,436,602
2193,9.894311526,4.428381092,436,682
2194,10.33537154,7.829412401,436,438
2195,10.43214703,5.572347334,436,455
2196,10.44232129,5.703125639,436,214
2197,10.5310218,4.506759985,436,497
2198,11.71957825,6.307822747,436,488
2199,11.72296122,6.650024853,436,605
2200,12.34018287,6.711499551,436,383
2201,12.84606008,9.61183596,436,301
2202,12.86658083,5.998785685,436,278
2203,13.04307341,6.389738613,436,0
2204,13.27946234,8.820439183,436,190
2205,13.71590202,7.765034844,436,178
2206,13.71590202,7.765034844,436,252
2207,13.8670334,7.34076766,436,479
2208,13.8670334,7.34076766,436,478
2209,14.62375515,12.49399165,436,181
2210,14.88250933,7.679855895,436,437
2211,14.98047359,7.502386833,436,218
2212,15.18385668,11.11977414,436,426
2213,16.11832207,11.51334351,436,415
2214,16.5316756,8.534113535,436,515
2215,16.71793222,13.72024982,436,161
2216,16.76104562,14.04556315,436,971
2217,17.52245908,14.72837351,436,292
2218,17.86424502,10.34464006,436,473
2219,18.70240387,15.00497303,436,179
2220,19.08055968,19.07189647,436,461
2221,19.2245295,19.80769663,436,981
2222,19.50995164,17.51325398,436,150
2223,19.61828782,17.73123362,436,258
2224,19.6659896,12.21914366,436,412
2225,19.99349027,14.60445811,436,316
2226,20.11515959,14.5041223,436,516
2227,20.16681804,20.43994044,436,424
2228,20.17790625,14.35185816,436,408
2229,20.25476657,16.10480167,436,264
2230,20.53488611,16.66509151,436,203
2231,20.71434883,16.08945666,436,405
2232,20.87363572,19.97477828,436,509
2233,21.06727266,21.23272267,436,110
2234,21.3424587,22.26922366,436,522
2235,21.36491799,13.15456181,436,328
2236,21.82251024,13.31008993,436,223
2237,22.02652161,21.66991023,436,419
2238,22.47566327,17.28476288,436,982
2239,22.50465461,16.07346147,436,457
2240,22.50465461,16.07346147,436,750
2241,23.33736495,16.76027992,436,450
2242,23.90040487,17.16917956,436,604
2243,24.02386756,20.55466334,436,984
2244,24.04431002,24.65599452,436,117
2245,0,0,605,605
2246,2.62811229,1.287003639,605,488
2247,2.904400153,1.37796513,605,383
2248,3.447266208,1.87922435,605,455
2249,7.579502219,4.458831391,605,218
2250,9.045555599,6.590024149,605,479
2251,9.045555599,6.590024149,605,478
2252,9.220238838,7.535231662,605,426
2253,9.25012896,5.557411101,605,515
2254,9.758870775,5.247630809,605,499
2255,9.84418975,7.404754511,605,0
